customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
4040,"Brandon Bryant V","492 Park St SE","New York, NY 11358","1947-08-08","716-653-7905","America/New_York",40.69430,-73.92490
4041,"Nick Braun Jr.","505 Main St","Manhattan, NY 10044","1953-01-25","516-348-3525","America/New_York",40.76700,-73.95247
4042,"Jeffrey Neal","2060 Creston Ave","Bronx, NY 10453","1960-04-30","838-779-4329","America/New_York",40.85245,-73.90237
4043,"Tammy Greer","287A E Broadway","Manhattan, NY 10002","1960-10-24","680-416-8279","America/New_York",40.71386,-73.99291
4044,"Lisa Wilson","239B Amsterdam Ave","Manhattan, NY 10023","1984-04-03","332-634-7120","America/New_York",40.77527,-73.98056
4045,"Jennifer Jones","233½ E 74th St","Manhattan, NY 10021","1977-08-27","585-350-0990","America/New_York",40.76990,-73.95488
4046,"Sharon Murray","54-33 156th St","Flushing, NY 11355","1991-04-24","716-497-0024","America/New_York",40.74049,-73.81056
4047,"Christina Werner","78-8 149th Ave","Howard Beach, NY 11414","1990-04-04","838-995-5104","America/New_York",40.66927,-73.84806
4048,"Samuel Roberts","92-16 91st Ave","Woodhaven, NY 11421","1966-08-10","716-904-8022","America/New_York",40.68686,-73.86576
4049,"Denise Adkins","237 W 33rd St","Manhattan, NY 10001","1961-05-03","315-298-3203","America/New_York",40.75359,-73.99130
4050,"Jennifer Manning","33 W 170th St","Bronx, NY 10452","1959-05-28","914-310-6537","America/New_York",40.84027,-73.92190
4051,"James Boone","3087 Jerome Ave","Bronx, NY 10468","1977-06-14","516-765-2887","America/New_York",40.86321,-73.89703
4052,"Courtney Velazquez","4996 Oak St","Chula Vista, CA 91910","1996-12-08","323-660-6615","America/Los_Angeles",32.62810,-117.01440
4053,"Anthony Lopez","2773 E Cedar Ave","Sacramento, CA 95823","1989-09-22","341-983-8607","America/Los_Angeles",38.56770,-121.46850
4054,"Jason Santiago Jr.","3001 SW 2nd Pl","Mokena, IL 60448","1954-05-10","618-381-3471","America/Chicago",41.53270,-87.87810
4055,"John Hamilton Jr.","28 Ford St","Brooklyn, NY 11213","1963-08-06","332-258-8466","America/New_York",40.66513,-73.92928
4056,"Matthew Wilson","143B Main St","Staten Island, NY 10307","1974-03-25","680-997-0472","America/New_York",40.50036,-74.24737
4057,"Stephanie Clay","95-27 76th St","Ozone Park, NY 11416","1946-11-01","516-312-3388","America/New_York",40.68092,-73.86340
4058,"Yolanda Estrada","1929 19th Ln","Brooklyn, NY 11214","1983-06-25","680-283-7913","America/New_York",40.59959,-74.00580
4059,"John Johnson","1083 38th St","Brooklyn, NY 11219","1989-11-14","332-352-0081","America/New_York",40.64492,-73.99034
4060,"Jaime Khan","8 Fulton St","Manhattan, NY 10038","1941-06-12","315-588-1396","America/New_York",40.70860,-74.00565
4061,"Grace Singleton","11 Alice Ct","Brooklyn, NY 11213","1969-04-21","516-964-3513","America/New_York",40.67819,-73.94054
4062,"Alexandra Farley","28-1 Corporal Kennedy St","Bayside, NY 11360","1981-04-28","516-822-4371","America/New_York",40.78041,-73.78142
4063,"Christopher Osborne","62-66 71st St","Middle Village, NY 11379","1997-01-03","631-771-9714","America/New_York",40.71324,-73.88588
4064,"Kyle Wallace","425 Herkimer St","Brooklyn, NY 11213","1960-03-28","315-531-5031","America/New_York",40.67866,-73.93355
4065,"Olivia Owens","207 W 142nd St","Manhattan, NY 10030","1991-04-18","516-389-8982","America/New_York",40.81903,-73.93911
4066,"Bradley Moss","210A W 30th St","Manhattan, NY 10001","1969-12-18","315-593-3177","America/New_York",40.74813,-73.99933
4067,"Lisa Baker","1876 Amsterdam Ave","Manhattan, NY 10031","1980-04-03","347-479-7466","America/New_York",40.82551,-73.94999
4068,"Lucas Bishop","54 Lynch St","Brooklyn, NY 11206","1996-08-15","929-272-4569","America/New_York",40.70037,-73.95577
4069,"Brian Santos","50 E 130th St","Manhattan, NY 10035","1975-10-24","315-470-9051","America/New_York",40.80908,-73.93878
4070,"John Weeks","308A Sherman St","Brooklyn, NY 11218","2001-01-07","716-925-9806","America/New_York",40.65383,-73.97497
4071,"Steven Stewart","123-78 Francis Lewis Blvd","Springfield Gardens, NY 11413","1984-05-07","607-806-1728","America/New_York",40.68500,-73.73861
4072,"Shelly Winters","1300 Oak Rd N","South Gate, CA 90280","1965-01-09","707-689-4549","America/Los_Angeles",33.94470,-118.19260
4073,"Bryan Hutchinson","1133 SE Maple Way","Philadelphia, PA 19148","1971-04-02","878-686-3950","America/New_York",40.00770,-75.13390
4074,"Elizabeth Fields","286 11th Ln NE","Norwich, CT 06389","1982-08-31","860-748-9344","America/New_York",41.54950,-72.08820
4075,"Walter Pruitt","170-46 Bleecker St","Ridgewood, NY 11385","1946-09-24","347-599-4111","America/New_York",40.70596,-73.90812
4076,"Heather Duncan","31A Broun Pl","Bronx, NY 10475","1969-03-29","516-285-2263","America/New_York",40.87350,-73.82680
4077,"Mark Harris","614 NW Park Ln","Greer, SC 29650","1971-11-20","803-861-7890","America/New_York",34.93300,-82.23130
4078,"Gina Mills","46 E 110th St","Manhattan, NY 10029","1950-07-25","516-711-0168","America/New_York",40.79328,-73.94003
4079,"Nicholas Wolfe Jr.","500 W 170th St","Manhattan, NY 10032","1963-10-01","315-944-5890","America/New_York",40.84266,-73.94135
4080,"Shannon Bell","114-62 225th St","Cambria Heights, NY 11411","1951-06-10","516-402-2627","America/New_York",40.69120,-73.73476
4081,"Claudia Smith","3422 Pine Dr W","Anniston, AL 36206","1977-04-03","334-395-1201","America/Chicago",33.67120,-85.81350
4082,"John Warner","52-8 E Hampton Blvd","Oakland Gardens, NY 11364","1986-06-19","315-645-3325","America/New_York",40.75750,-73.74985
4083,"Samantha Le","50 Bevy Ct","Brooklyn, NY 11229","1986-06-18","838-719-8035","America/New_York",40.59429,-73.92657
4084,"John Gonzalez","607 NW Park Rd","Houston, TX 77088","1994-05-13","325-941-2780","America/Chicago",29.78600,-95.38850
4085,"Lynn Rodriguez","2261 NW Maple Ave","Madison, WV 25130","1971-05-23","681-263-3419","America/New_York",38.06310,-81.80460
4086,"Patricia Wood","3342 E 1st Ln","New York, NY 11365","1940-07-26","516-488-9978","America/New_York",40.69430,-73.92490
4087,"Paul Welch","6279 24th Ave","Brooklyn, NY 11204","1999-06-09","315-506-1707","America/New_York",40.61288,-73.97631
4088,"Cody Williams","29 Lois Ave","Brooklyn, NY 11229","1962-12-27","516-607-1212","America/New_York",40.58739,-73.92075
4089,"Heidi Erika Robbins","3931 N Aspen Way","Strasburg, CO 80136","1943-12-21","970-402-9423","America/Denver",39.71810,-104.31950
4090,"Lisa Shepherd","402A E 23rd St","Manhattan, NY 10010","1958-02-01","585-389-5185","America/New_York",40.73736,-73.98442
4091,"Tara Kline","199-8 104th Ave","Saint Albans, NY 11412","1962-11-02","516-555-0344","America/New_York",40.70863,-73.75963
4092,"Courtney Mary Moore","1791 Linden Blvd","Brooklyn, NY 11207","1971-09-30","516-843-1821","America/New_York",40.66024,-73.89299
4093,"Lauren Chen","1562 Park Ln","Lake Forest, IL 60045","1969-05-07","708-689-3987","America/Chicago",42.23800,-87.85960
4094,"Wendy Miller","85-71 67th Rd","Rego Park, NY 11374","1987-06-19","838-794-3995","America/New_York",40.71704,-73.86022
4095,"Rita Shelton","3415 Aspen Rd","Fruita, CO 81521","1989-01-05","719-699-6480","America/Denver",39.15480,-108.73050
4096,"Robert Rodriguez","52 W 62nd St","Manhattan, NY 10023","1966-05-15","516-569-1386","America/New_York",40.77167,-73.98207
4097,"Michael Gomez","84C Rockaway Pkwy","Brooklyn, NY 11212","1988-04-29","631-552-3040","America/New_York",40.65971,-73.91367
4098,"Mary Hopkins","4536 Park Rd SE","Elmira, OR 97437","2001-04-11","458-488-7059","America/Los_Angeles",44.07000,-123.35880
4099,"Jeanne Amy Stewart","3674 Mermaid Ave","Brooklyn, NY 11224","1995-10-22","838-800-8249","America/New_York",40.57655,-74.00331
4100,"Jamie Reed","44-1 28th Ave","Astoria, NY 11103","1996-09-04","838-328-0533","America/New_York",40.76578,-73.91135
4101,"Charles Holmes","860A Halsey St","Brooklyn, NY 11233","1965-09-18","917-962-6990","America/New_York",40.68415,-73.93378
4102,"Anthony Wood","640 SW Park Ave","Passaic, NJ 07055","1989-05-29","551-240-4633","America/New_York",40.85740,-74.12820
4103,"Jeffrey Williams","2172 NE Maple St","Chicago, IL 60613","1942-10-07","447-502-9424","America/Chicago",41.83750,-87.68660
4104,"Brenda Johnson","86½ W 94th St","Manhattan, NY 10025","1961-08-14","516-902-7809","America/New_York",40.79381,-73.97387
4105,"Derrick Gaines","1636 Ocean Ave","Brooklyn, NY 11230","1947-01-28","914-995-3228","America/New_York",40.63007,-73.95414
4106,"Maria Summers","195-23 Sagamore Ave","Hollis, NY 11423","1942-06-06","716-704-8538","America/New_York",40.71188,-73.76464
4107,"Gina Rodriguez","236 NW Park Ave","Seymour, IN 47274","1954-02-10","812-300-7318","America/Indiana/Indianapolis",38.94760,-85.89110
4108,"Mitchell Castillo","2942 SW Maple Way","Detroit, MI 48224","1963-01-27","734-342-4299","America/Detroit",42.38340,-83.10240
4109,"Gerald Ellis","352 Old Mill Rd","Brooklyn, NY 11208","1951-05-17","631-299-3116","America/New_York",40.66169,-73.86715
4110,"Brett Brown","68-64 Alderton St","Rego Park, NY 11374","1979-09-14","838-355-1462","America/New_York",40.71813,-73.86418
4111,"Kevin Howe","3477 SW 8th Pl","Plainfield, IL 60585","1997-06-08","309-590-3969","America/Chicago",41.62070,-88.22530
4112,"Rebecca Mcdaniel","51 E 109th St","Manhattan, NY 10029","1991-01-21","838-315-5111","America/New_York",40.79569,-73.94318
4113,"Chad Benson","552B Myrtle Ave","Brooklyn, NY 11205","1979-09-25","838-342-0098","America/New_York",40.69507,-73.97673
4114,"Charles Stone","2568 Park St SW","Chicago, IL 60106","1964-02-11","464-529-4551","America/Chicago",41.83750,-87.68660
4115,"Noah Baker","215 3rd Pl S","Fremont, CA 94555","1948-06-11","408-928-4853","America/Los_Angeles",37.52650,-121.98430
4116,"Amy Jones","3026 Jerome Ave","Bronx, NY 10468","1962-11-04","332-718-0427","America/New_York",40.87090,-73.89406
4117,"Elizabeth Townsend","12B E 21st St","Brooklyn, NY 11226","1963-06-17","516-275-2834","America/New_York",40.64023,-73.96058
4118,"Makayla Mills","105-68 Sutphin Blvd","Jamaica, NY 11435","1966-07-10","585-422-0841","America/New_York",40.69943,-73.79541
4119,"Dawn Watkins","88-16 69th Ave","Forest Hills, NY 11375","1950-05-02","516-688-0959","America/New_York",40.71634,-73.84268
4120,"Vincent Rojas","258B W 57th St","Manhattan, NY 10019","1997-03-08","212-793-9859","America/New_York",40.76832,-73.97524
4121,"Emily Holmes","4739 SE Dogwood Dr","Gastonia, NC 28056","1990-10-20","472-239-3373","America/New_York",35.24940,-81.18540
4122,"James Hernandez","667 E 219th St","Bronx, NY 10467","1948-05-18","838-304-9879","America/New_York",40.88228,-73.86228
4123,"Robin Smith","65-55 214th St","Oakland Gardens, NY 11364","1993-05-05","332-924-7481","America/New_York",40.73708,-73.75802
4124,"Brett White","7633A Farragut Rd","Brooklyn, NY 11236","1995-06-07","516-575-7691","America/New_York",40.65082,-73.89992
4125,"Keith Walters","66-42 77th Pl","Middle Village, NY 11379","1991-04-08","516-812-6390","America/New_York",40.72166,-73.87670
4126,"Mark Simmons","1852 SW 11th Way","Charleston, WV 25304","1975-01-31","681-292-8516","America/New_York",38.34840,-81.63220
4127,"Justin Whitaker III","3731 E Park Pl","San Antonio, TX 78257","1966-01-19","806-563-4472","America/Chicago",29.46320,-98.52380
4128,"Brett Hernandez","427 Ridgewood Ave","Staten Island, NY 10312","1998-06-29","516-768-7282","America/New_York",40.55670,-74.16362
4129,"Andrew Glover","1008A Ogden Ave","Bronx, NY 10452","1970-08-01","516-344-5820","America/New_York",40.83831,-73.92598
4130,"John Gonzalez","642W W 181st St","Manhattan, NY 10033","1966-07-31","838-213-7220","America/New_York",40.84847,-73.94093
4131,"Cynthia Harrison","3945 Park Ln E","Houston, TX 77072","2001-06-17","325-788-5397","America/Chicago",29.78600,-95.38850
4132,"Caitlin Gray","53-56 97th Pl","Corona, NY 11368","1948-01-25","838-561-4198","America/New_York",40.74315,-73.86459
4133,"Christopher Avila","745 Chauncey St","Brooklyn, NY 11207","1963-07-06","631-874-9338","America/New_York",40.68415,-73.90672
4134,"Joseph Galloway","77 Highlawn Ave","Brooklyn, NY 11223","1944-08-05","914-940-4283","America/New_York",40.60386,-73.97650
4135,"Loretta Reed","38 Lenox Ave","Manhattan, NY 10026","1983-12-27","516-532-4684","America/New_York",40.80375,-73.95020
4136,"Robert Smith","4838A Broadway","Manhattan, NY 10034","1957-08-05","315-457-2104","America/New_York",40.87232,-73.92592
4137,"Johnathan Hensley","1108 Ave Of The Americas","Manhattan, NY 10036","1989-01-26","212-572-7534","America/New_York",40.75847,-73.98170
4138,"Elizabeth Braun","4056 SW Park Ave","New York, NY 11430","1963-04-10","914-358-0932","America/New_York",40.69430,-73.92490
4139,"Phillip Moore","1034 Edison Ave","Bronx, NY 10465","1947-07-04","914-276-1440","America/New_York",40.82888,-73.82075
4140,"Shane Anderson","2574A Broadway","Manhattan, NY 10025","1962-08-19","516-273-1000","America/New_York",40.80568,-73.97293
4141,"Lisa Cohen","360 Convent Ave","Manhattan, NY 10031","1955-01-22","315-312-6856","America/New_York",40.82195,-73.94434
4142,"April Hansen","1342A Vyse Ave","Bronx, NY 10459","1993-08-05","315-893-5412","America/New_York",40.83001,-73.88895
4143,"Jamie Hall","35-62 85th St","Jackson Heights, NY 11372","1954-08-23","516-314-6577","America/New_York",40.75501,-73.88253
4144,"Ryan Trevino","76-65 Groton St","Forest Hills, NY 11375","1970-03-26","315-679-5349","America/New_York",40.71732,-73.85330
4145,"David Reese","39½ Kingsland Ave","Brooklyn, NY 11211","1960-01-21","716-720-4909","America/New_York",40.71629,-73.94025
4146,"Gabriel Turner","699 N Main Way","Deer Lodge, MT 59722","2001-04-29","406-973-6665","America/Denver",46.39800,-112.73340
4147,"Steven Brown","4949 Park Ave NW","Columbia Heights, MN 55421","1972-07-26","507-998-3629","America/Chicago",45.04840,-93.24720
4148,"Richard Wallace","483-45 Gipson St","Far Rockaway, NY 11691","1961-06-04","838-303-1188","America/New_York",40.60767,-73.75731
4149,"Roger Wilson","41-15 47th Ave","Sunnyside, NY 11104","1972-03-20","516-931-8893","America/New_York",40.74188,-73.92107
4150,"Mark Chapman","3340 Park Way","College Station, TX 77843","1998-09-25","325-891-4391","America/Chicago",30.58520,-96.29590
4151,"Tammy Hill","4856 10th Rd","New York, NY 11419","1966-03-04","914-310-8886","America/New_York",40.69430,-73.92490
4152,"Brian Macdonald","57-37 91st Ave","Richmond Hill, NY 11418","1966-07-24","516-344-0769","America/New_York",40.69573,-73.83828
4153,"Sandra Brown","1755 S 11th St","Medford, OR 97504","1949-12-02","971-653-5659","America/Los_Angeles",42.33720,-122.85400
4154,"Amy Walker","6815 Bliss Terrace","Brooklyn, NY 11220","1957-10-01","917-667-3823","America/New_York",40.63777,-74.03214
4155,"Jeremiah Mack","2358A Lodovick Ave","Bronx, NY 10469","1991-04-24","516-805-8915","America/New_York",40.86098,-73.83690
4156,"Brittany Ramirez","3935 NW 20th Rd","Washington, DC 20230","1953-10-07","771-295-2761","America/New_York",38.90470,-77.01630
4157,"Daniel Johnson","4032 N Maple Pl","East Stroudsburg, PA 18301","1964-08-09","484-858-2015","America/New_York",41.00230,-75.17790
4158,"Gabriel Hammond","773 E 215th St","Bronx, NY 10467","1991-06-08","838-957-0464","America/New_York",40.88051,-73.86072
4159,"Mark Roth","426W Canal St","Manhattan, NY 10013","1966-07-15","315-915-6283","America/New_York",40.72031,-74.00861
4160,"Robert Schmidt Jr.","92-66 216th St","Queens Village, NY 11428","1965-09-25","631-760-0063","America/New_York",40.72074,-73.74426
4161,"Kimberly Ford","33-12 Astoria Blvd S","Astoria, NY 11103","1948-04-13","838-285-2987","America/New_York",40.76895,-73.90747
4162,"Henry Hopkins","43-53 Judge St","Elmhurst, NY 11373","1960-06-26","315-300-0582","America/New_York",40.74534,-73.88221
4163,"John Peterson Jr.","3737 Cedar Rd","San Francisco, CA 94118","1987-09-02","209-579-3878","America/Los_Angeles",37.75580,-122.44490
4164,"Shelley Jefferson","1396A St Nicholas Ave","Manhattan, NY 10033","1997-09-05","516-714-8976","America/New_York",40.84951,-73.93557
4165,"Wendy Diaz","72-21 Yellowstone Blvd","Forest Hills, NY 11375","1957-09-27","315-243-8898","America/New_York",40.73216,-73.85383
4166,"Amber Marsh","82-9 32nd Ave","East Elmhurst, NY 11370","2001-08-05","516-944-7186","America/New_York",40.75750,-73.89267
4167,"Jonathan Lopez","1376 67th St","Brooklyn, NY 11219","1953-05-27","516-924-5539","America/New_York",40.62503,-74.00445
4168,"Joshua Richmond","225½ Annadale Rd","Staten Island, NY 10312","1999-06-12","332-509-8363","America/New_York",40.54573,-74.17884
4169,"Kaitlyn Byrd","52-86 62nd St","Maspeth, NY 11378","1989-09-18","838-547-4864","America/New_York",40.73202,-73.90124
4170,"Michael Barton","3733 SE 29th Pl","Tampa, FL 33607","1992-05-08","786-328-6450","America/New_York",27.99450,-82.44470
4171,"Paul Smith","104-40 42nd Ave","Corona, NY 11368","1995-02-08","516-986-0529","America/New_York",40.74678,-73.86409
4172,"Andrew Ramos","155-43 Huron St","Howard Beach, NY 11414","1959-11-14","516-923-6159","America/New_York",40.66472,-73.83708
4173,"Jessica Terry Mullins","566 NE Park Ln","Sag Harbor, NY 11963","1984-11-02","212-362-7300","America/New_York",40.99710,-72.28920
4174,"Madeline Jenkins","53-13 203rd St","Oakland Gardens, NY 11364","1961-12-11","716-900-5095","America/New_York",40.75135,-73.77688
4175,"David Cook","3041 Cedar Way NE","San Diego, CA 92025","1963-02-20","831-991-3417","America/Los_Angeles",32.83130,-117.12220
4176,"Julia Wright","130-14 135th Pl","South Ozone Park, NY 11420","1991-03-11","914-376-2866","America/New_York",40.67126,-73.80242
4177,"Krystal Stanton","4024 Park Way","Fall River, MA 02717","1969-07-25","617-448-3745","America/New_York",41.71360,-71.10150
4178,"Robert Fisher","3501 Park Rd NE","Boston, MA 02134","1990-11-04","413-546-7516","America/New_York",42.31880,-71.08520
4179,"David Green III","830 Atlantic Ave","Brooklyn, NY 11238","1963-09-28","332-235-7984","America/New_York",40.67918,-73.96308
4180,"Michael Chapman","6 Atlantic Ave","Brooklyn, NY 11201","1994-09-04","607-576-3499","America/New_York",40.69062,-73.99720
4181,"Timothy Burke","435-47 Central Ave","Ridgewood, NY 11385","1964-05-17","516-757-8049","America/New_York",40.70248,-73.88812
4182,"Brittney Sanchez","284A Warren St","Brooklyn, NY 11201","1990-01-13","845-706-5169","America/New_York",40.68485,-73.99728
